Atom_Index,Y_Position_px,X_Position_px,Distance_NN1_px,Distance_NN2_px,Distance_NN3_px,Mean_Distance_px,Mean_Distance_pm,Angle_to_NN2_deg,Angle_to_NN3_deg,Mean_Intensity,Element,File_ID
4822,392.0,509.0,10.6301,11.1803,13.4164,11.7423,183.47,141.49,112.25,2.6693,3,5
4823,165.0,521.0,10.6301,11.0454,11.7047,11.1267,173.86,136.38,118.83,3.033,4,5
4824,27.0,637.0,10.4403,11.4018,13.6015,11.8145,184.6,144.57,109.33,2.8831,4,5
4825,419.0,691.0,9.8489,11.7047,13.0,11.5179,179.97,136.05,113.96,2.7258,3,5
4826,643.0,56.0,11.6619,11.6619,12.0416,11.7885,184.19,118.07,125.73,2.7557,2,5
4827,175.0,129.0,11.6619,12.0,12.083,11.915,186.17,120.96,124.59,3.306,2,5
4828,84.0,608.0,10.2956,11.7047,13.0,11.6668,182.29,130.96,119.05,2.8958,2,5
4829,366.0,638.0,11.0454,12.2066,12.53,11.9273,186.36,130.19,113.42,3.0366,3,5
4830,894.0,510.0,9.2195,9.8489,14.4222,11.1635,174.43,101.43,111.16,2.8975,3,5
4831,791.0,254.0,10.198,11.4018,14.3178,11.9725,187.07,153.43,103.47,2.644,2,5
4832,972.0,202.0,12.2066,13.0,13.0384,12.7483,199.19,124.99,112.54,3.479,2,5
4833,402.0,660.0,9.434,12.0416,12.083,11.1862,174.78,126.77,123.55,2.6038,4,5
4834,917.0,49.0,10.0,10.0,13.0384,11.0128,172.08,126.87,122.47,3.7003,3,5
4835,66.0,1020.0,10.0,13.0,18.0278,13.6759,213.69,126.87,40.05,2.7247,4,5
4836,449.0,553.0,19.0263,19.4165,19.7231,19.3886,302.95,121.5,56.52,2.7573,2,5
4837,513.0,585.0,10.2956,11.7047,13.0,11.6668,182.29,130.96,119.05,2.4478,4,5
4838,777.0,248.0,8.9443,12.6491,14.3178,11.9704,187.04,135.0,128.66,2.8453,4,5
4839,542.0,1020.0,8.4853,18.0278,18.4391,14.984,234.13,41.82,32.47,2.6937,4,5
4840,854.0,170.0,7.6158,13.6015,14.5602,11.9258,186.34,139.7,129.14,3.9408,4,5
4841,477.0,178.0,10.0,11.4018,13.6015,11.6677,182.31,142.13,107.1,2.8126,4,5
4842,778.0,227.0,9.434,13.3417,13.4164,12.064,188.5,135.0,121.43,2.7524,3,5
4843,424.0,663.0,11.0454,14.7648,18.7883,14.8662,232.28,113.11,159.99,2.5339,3,5
4844,855.0,500.0,9.8489,13.0,13.3417,12.0635,188.49,133.42,126.96,2.5807,4,5
4845,422.0,722.0,8.544,12.0416,12.2066,10.9307,170.79,115.32,124.45,2.7295,4,5
4846,78.0,314.0,9.434,12.0,12.6491,11.361,177.52,122.01,129.56,2.8234,4,5
4847,545.0,296.0,10.198,11.1803,14.0,11.7928,184.26,142.13,101.31,2.6734,4,5
4848,923.0,149.0,10.7703,11.1803,12.0416,11.3308,177.04,131.63,116.57,3.5098,3,5
4849,634.0,528.0,9.8995,11.6619,12.2066,11.256,175.87,165.96,100.01,2.6119,4,5
4850,444.0,632.0,12.083,13.0384,19.0263,14.7159,229.94,110.05,27.46,2.788,2,5
4851,472.0,644.0,11.0454,11.4018,11.6619,11.3697,177.65,122.68,126.16,2.8899,4,5
4852,874.0,17.0,10.0,11.4018,12.8062,11.4027,178.17,127.87,128.66,3.4144,3,5
4853,960.0,515.0,8.4853,13.3417,13.6015,11.8095,184.52,147.99,117.9,2.9179,3,5
4854,554.0,490.0,11.1803,13.0384,13.4164,12.5451,196.02,120.96,126.87,3.2226,3,5
4855,931.0,880.0,11.4018,12.0416,12.083,11.8421,185.03,123.11,117.68,2.8623,3,5
4856,1003.0,81.0,10.0,11.1803,12.1655,11.1153,173.68,116.57,117.41,3.5045,4,5
4857,876.0,756.0,11.6619,12.0416,12.2066,11.97,187.03,125.73,114.04,2.863,3,5
4858,943.0,596.0,11.1803,11.4018,12.083,11.555,180.55,101.31,128.99,3.0938,4,5
4859,480.0,489.0,10.4403,11.3137,15.0,12.2513,191.43,151.7,110.17,2.762,3,5
4860,848.0,184.0,10.198,11.4018,13.6015,11.7338,183.34,153.43,114.72,3.8432,4,5
4861,376.0,813.0,10.7703,11.6619,12.0416,11.4913,179.55,127.23,107.04,2.4175,3,5
4862,1021.0,422.0,10.7703,16.1245,18.0278,14.9742,233.97,151.07,18.62,2.9348,2,5
4863,699.0,395.0,10.2956,12.083,13.0384,11.8057,184.46,126.5,123.45,2.4479,3,5
4864,864.0,309.0,10.4403,11.7047,13.0384,11.7278,183.25,143.32,102.3,2.9387,4,5
4865,94.0,365.0,10.2956,12.0416,13.0,11.7791,184.05,123.82,128.33,3.0043,3,5
4866,806.0,33.0,8.9443,10.4403,14.0,11.1282,173.88,136.74,116.57,2.8031,3,5
4867,461.0,126.0,10.8167,11.1803,13.0384,11.6785,182.48,133.99,113.84,2.7109,4,5
4868,443.0,600.0,8.544,13.1529,15.1327,12.2766,191.82,150.7,118.15,3.0398,3,5
4869,484.0,35.0,7.8102,11.1803,13.4164,10.8023,168.79,140.11,113.63,3.0361,3,5
4870,892.0,439.0,9.8995,11.6619,11.7047,11.0887,173.26,104.04,154.98,2.7919,4,5
4871,940.0,467.0,9.0554,12.7279,14.4222,12.0685,188.57,141.34,117.35,2.828,4,5
4872,730.0,460.0,10.0499,10.8167,12.8062,11.2243,175.38,129.4,122.95,2.3725,3,5
4873,391.0,159.0,10.7703,11.7047,14.0357,12.1702,190.16,138.22,107.72,2.9645,2,5
4874,1016.0,864.0,5.0,9.4868,11.7047,8.7305,136.41,145.3,73.11,3.1769,3,5
4875,265.0,125.0,10.2956,12.0416,12.53,11.6224,181.6,123.82,122.33,2.5839,4,5
4876,446.0,592.0,8.544,13.0384,18.3576,13.3133,208.02,114.95,98.8,2.9728,4,5
4877,4.0,92.0,17.4929,17.8045,20.0,18.4324,288.01,69.12,120.96,2.1475,2,5
4878,956.0,616.0,10.2956,11.7047,13.0384,11.6796,182.49,130.96,123.45,2.7257,3,5
4879,900.0,1002.0,10.8167,12.3693,13.4164,12.2008,190.64,137.73,119.74,2.995,2,5
4880,613.0,691.0,10.4403,12.0416,12.083,11.5216,180.03,111.46,138.86,2.9867,2,5
4881,890.0,501.0,5.0,9.8489,13.0,9.283,145.05,150.83,75.75,3.258,3,5
4882,397.0,410.0,10.6301,11.0,13.0,11.5434,180.37,131.19,116.19,2.8522,4,5
4883,831.0,238.0,5.0,9.8489,13.0,9.283,145.05,167.09,59.49,3.3072,3,5
4884,147.0,380.0,11.6619,12.53,13.0384,12.4101,193.91,120.43,125.36,2.8907,2,5
4885,759.0,236.0,10.0,12.3693,13.4164,11.9286,186.38,140.91,116.57,2.9673,4,5
4886,476.0,602.0,10.2956,11.7047,13.1529,11.7178,183.09,130.96,127.8,2.8182,3,5
4887,252.0,14.0,9.434,12.0,12.6491,11.361,177.52,122.01,129.56,2.5082,4,5
4888,4.0,824.0,10.4403,11.1803,16.1245,12.5817,196.59,153.0,43.56,2.4281,4,5
4889,442.0,652.0,12.2066,13.0384,20.0998,15.1149,236.17,120.59,150.72,2.9845,2,5
4890,663.0,681.0,11.0,11.3137,13.8924,12.0687,188.57,135.0,120.26,2.7961,2,5
4891,126.0,3.0,8.6023,12.0,18.0278,12.8767,201.2,125.54,35.02,2.5455,3,5
4892,577.0,356.0,10.6301,11.0454,13.4164,11.6973,182.77,144.01,104.62,2.6719,3,5
4893,593.0,721.0,10.8167,11.0454,12.2066,11.3562,177.44,128.88,111.32,2.6985,4,5
4894,640.0,77.0,10.198,11.3137,14.2127,11.9081,186.06,146.31,117.98,2.8029,2,5
4895,869.0,609.0,8.6023,13.1529,13.4164,11.7239,183.19,134.28,117.9,3.0209,4,5
4896,94.0,682.0,8.2462,12.0416,13.4164,11.2347,175.54,145.67,40.6,2.9255,4,5
4897,968.0,729.0,9.434,13.0384,13.6015,12.0246,187.88,126.4,130.89,2.8171,3,5
4898,423.0,907.0,12.0416,12.2066,12.53,12.2594,191.55,129.76,113.85,2.4781,2,5
4899,929.0,809.0,9.434,12.0,12.6491,11.361,177.52,122.01,129.56,2.6809,4,5
4900,1012.0,861.0,5.0,9.0554,11.3137,8.4564,132.13,136.79,81.87,3.2252,4,5
4901,999.0,852.0,10.0,10.7703,13.0384,11.2696,176.09,121.33,131.27,3.0026,4,5
4902,520.0,4.0,9.2195,15.0333,17.2627,13.8385,216.23,44.42,120.59,2.6053,4,5
4903,495.0,888.0,11.0454,11.4018,12.53,11.659,182.17,133.07,113.42,2.5804,4,5
4904,909.0,820.0,10.8167,11.1803,13.6015,11.8662,185.41,133.99,110.28,2.7499,4,5
4905,183.0,714.0,11.4018,11.6619,12.0,11.6879,182.62,111.16,127.88,2.7925,3,5
4906,1007.0,590.0,11.0454,12.2066,12.8062,12.0194,187.8,130.19,123.47,2.7963,2,5
4907,38.0,766.0,11.0,11.4018,11.6619,11.3546,177.41,127.88,120.96,2.6377,2,5
4908,143.0,831.0,9.434,13.0,13.1529,11.8623,185.35,125.37,130.75,2.749,3,5
4909,581.0,218.0,11.0454,12.0416,12.53,11.8723,185.5,136.83,113.42,2.9239,2,5
4910,34.0,494.0,10.0,12.0416,13.0,11.6805,182.51,131.63,120.51,2.9432,4,5
4911,968.0,669.0,10.0499,13.0384,13.0384,12.0422,188.16,116.76,128.18,2.8503,3,5
4912,34.0,847.0,11.0454,11.4018,12.53,11.659,182.17,122.68,123.8,2.7838,2,5
4913,864.0,215.0,8.6023,10.0499,13.3417,10.6646,166.63,119.83,131.47,3.4313,4,5
4914,450.0,773.0,10.2956,12.0416,12.3693,11.5688,180.76,123.82,136.91,2.7508,4,5
4915,187.0,653.0,10.6301,12.083,12.1655,11.6262,181.66,114.37,140.65,2.5957,4,5
4916,4.0,784.0,10.2956,11.7047,18.6011,13.5338,211.47,130.96,97.2,2.2269,4,5
4917,728.0,242.0,9.2195,11.1803,12.53,10.9766,171.51,75.96,48.86,3.3014,3,5
4918,4.0,413.0,10.7703,11.4018,18.868,13.68,213.75,142.94,36.19,3.0556,3,5
4919,997.0,385.0,11.0454,12.2066,13.6015,12.2845,191.94,130.19,120.83,2.9616,4,5
4920,435.0,351.0,9.434,12.083,13.1529,11.5567,180.57,123.55,130.75,2.7155,3,5
4921,411.0,834.0,10.8167,12.0416,12.6491,11.8358,184.93,128.45,127.87,2.5264,4,5
4922,892.0,419.0,9.2195,11.7047,14.7648,11.8964,185.88,150.58,111.1,2.7257,4,5
4923,978.0,101.0,11.0454,11.6619,12.2066,11.6379,181.84,126.16,119.8,3.714,3,5
4924,431.0,523.0,8.544,13.3417,15.0333,12.3063,192.29,146.45,114.37,2.9213,3,5
4925,870.0,466.0,8.544,12.2066,14.7648,11.8385,184.98,165.56,82.26,2.6675,4,5
4926,373.0,239.0,11.6619,11.6619,12.0416,11.7885,184.19,118.07,125.73,3.1591,4,5
4927,465.0,785.0,10.6301,12.0,12.53,11.72,183.13,131.19,110.2,2.6308,4,5
4928,810.0,288.0,10.7703,12.083,14.0357,12.2963,192.13,133.75,115.89,2.6516,2,5
4929,551.0,160.0,10.7703,12.083,13.0384,11.9639,186.94,133.75,116.2,2.9483,3,5
4930,495.0,931.0,10.7703,10.8167,13.0,11.529,180.14,124.51,111.8,2.4459,4,5
4931,719.0,631.0,9.8489,11.6619,12.6491,11.3866,177.92,173.0,42.4,2.9442,2,5
4932,920.0,169.0,10.2956,11.0454,12.2066,11.1825,174.73,124.25,115.95,3.5345,4,5
4933,1013.0,397.0,9.2195,10.8167,14.7648,11.6003,181.26,136.22,105.77,2.9914,4,5
4934,999.0,834.0,11.0454,11.6619,12.8062,11.8378,184.97,115.77,133.85,3.1647,4,5
4935,429.0,564.0,6.3246,13.1529,17.8885,12.4553,194.61,152.82,45.0,2.816,4,5
4936,4.0,804.0,9.8489,10.4403,17.4929,12.594,196.78,139.34,35.07,2.5649,3,5
4937,746.0,121.0,10.8167,11.0454,11.1803,11.0141,172.1,118.5,119.74,2.7035,3,5
4938,593.0,426.0,6.7082,13.3417,14.1421,11.3973,178.08,129.56,145.3,2.9332,4,5
4939,851.0,250.0,8.0,9.8489,13.8924,10.5804,165.32,113.96,59.74,3.2482,4,5
4940,62.0,618.0,10.0499,12.8062,13.4536,12.1032,189.11,134.37,126.28,3.0608,2,5
4941,214.0,484.0,11.1803,11.6619,13.0384,11.9602,186.88,131.27,112.17,2.8089,4,5
4942,8.0,666.0,9.8995,13.6015,17.0294,13.5101,211.1,98.97,41.63,2.577,3,5
4943,782.0,422.0,9.8489,11.4018,12.0416,11.0974,173.4,103.91,155.6,2.5636,4,5
4944,25.0,322.0,9.8489,12.083,13.0384,11.6568,182.14,131.59,118.36,2.9154,4,5
4945,652.0,188.0,10.4403,12.0416,13.6015,12.0278,187.93,148.33,109.33,2.97,2,5
4946,850.0,598.0,10.8167,12.0416,13.0384,11.9656,186.96,128.45,113.84,2.6912,2,5
4947,570.0,89.0,11.0,11.4018,12.53,11.6439,181.94,127.88,118.61,2.9229,3,5
4948,500.0,497.0,10.8167,11.1803,12.0,11.3323,177.07,119.74,123.69,2.9381,4,5
4949,320.0,843.0,11.0,11.1803,13.0384,11.7396,183.43,116.57,122.47,2.5412,3,5
4950,998.0,421.0,10.4403,10.6301,10.8167,10.629,166.08,114.49,140.39,3.0085,2,5
4951,943.0,846.0,9.8995,11.1803,15.2643,12.1147,189.29,161.57,103.39,2.7547,3,5
4952,926.0,848.0,9.8995,11.0454,13.0384,11.3278,177.0,140.19,102.53,2.7163,4,5
4953,186.0,672.0,10.0,12.0416,12.083,11.3749,177.73,131.63,118.69,2.654,4,5
4954,654.0,225.0,10.0,10.7703,11.1803,10.6502,166.41,121.33,137.17,2.9375,4,5
4955,956.0,170.0,11.0,11.4018,12.083,11.4949,179.61,127.88,114.44,3.4259,4,5
4956,822.0,622.0,9.2195,13.6015,16.4924,13.1045,204.76,138.56,178.49,2.782,3,5
4957,574.0,417.0,10.0499,11.3137,13.4164,11.5933,181.15,140.71,110.85,2.8968,4,5
4958,407.0,131.0,11.0,11.4018,11.6619,11.3546,177.41,127.88,120.96,2.7123,2,5
4959,281.0,882.0,10.198,11.4018,13.6015,11.7338,183.34,139.18,114.72,2.7345,4,5
4960,93.0,385.0,10.0,12.0416,12.083,11.3749,177.73,131.63,118.69,2.971,4,5
4961,567.0,297.0,11.6619,11.7047,14.4222,12.5963,196.82,129.05,154.65,2.8713,2,5
4962,201.0,393.0,11.6619,12.0416,12.53,12.0778,188.72,125.73,120.43,2.6758,2,5
4963,869.0,918.0,10.7703,12.0416,12.53,11.7806,184.07,116.57,129.59,2.7162,2,5
4964,930.0,321.0,11.6619,12.0416,13.0384,12.2473,191.36,125.73,116.57,2.8394,3,5
4965,929.0,419.0,8.4853,11.7047,12.53,10.9066,170.42,115.02,73.61,2.8841,4,5
4966,797.0,934.0,10.7703,11.6619,12.0416,11.4913,179.55,127.23,116.57,2.516,4,5
4967,76.0,690.0,6.3246,8.0623,12.8062,9.0644,141.63,154.44,69.78,3.054,4,5
4968,661.0,44.0,7.8102,12.1655,14.5602,11.512,179.87,139.27,124.25,2.6415,4,5
4969,281.0,175.0,11.1803,11.6619,12.0,11.6141,181.47,122.47,116.57,2.6803,2,5
4970,875.0,290.0,10.0499,11.4018,13.4536,11.6351,181.8,133.59,126.28,2.9784,4,5
4971,113.0,278.0,10.198,10.8167,13.0384,11.351,177.36,135.0,111.16,2.8118,4,5
4972,513.0,159.0,11.0454,11.6619,13.0384,11.9152,186.18,126.16,117.28,2.9981,2,5
4973,394.0,472.0,10.8167,12.0416,12.53,11.7961,184.31,128.45,117.7,2.7927,3,5
4974,53.0,819.0,11.1803,12.2066,12.2066,11.8645,185.38,135.3,114.69,2.7472,4,5
4975,295.0,972.0,10.8167,11.0,12.083,11.2999,176.56,123.69,121.87,2.7774,3,5
4976,313.0,760.0,11.6619,12.0416,12.2066,11.97,187.03,125.73,114.04,2.9433,4,5
4977,628.0,723.0,10.2956,12.3693,12.53,11.7316,183.31,133.09,122.33,3.0852,3,5
4978,250.0,798.0,11.0454,11.6619,12.8062,11.8378,184.97,126.16,123.47,2.5805,3,5
4979,893.0,482.0,7.2801,12.53,13.3417,11.0506,172.67,45.44,151.06,2.8474,3,5
4980,114.0,652.0,10.0499,11.4018,13.4536,11.6351,181.8,133.59,126.28,2.8099,2,5
4981,869.0,487.0,9.0554,12.0416,14.3178,11.8049,184.45,144.71,31.12,2.6687,2,5
4982,264.0,891.0,11.0454,11.1803,13.0384,11.7547,183.67,121.76,117.28,2.7543,3,5
4983,727.0,1020.0,8.6023,12.0,17.0294,12.5439,196.0,125.54,38.9,2.8053,3,5
4984,4.0,564.0,17.0,18.0278,18.3576,17.7951,278.05,56.31,119.36,2.419,2,5
4985,949.0,311.0,9.8489,11.1803,12.0416,11.0236,172.24,129.47,118.73,2.6851,4,5
4986,484.0,777.0,10.2956,12.0,13.0384,11.778,184.03,119.05,118.47,2.7119,4,5
4987,428.0,602.0,8.9443,15.1327,18.0278,14.0349,219.3,124.16,23.39,2.798,4,5
4988,24.0,714.0,11.0454,11.3137,12.53,11.6297,181.71,140.19,113.42,2.6702,2,5
4989,566.0,208.0,10.0,11.7047,12.0416,11.2488,175.76,123.15,131.63,2.9614,3,5
4990,701.0,302.0,11.1803,12.2066,12.3693,11.9187,186.23,118.44,130.6,2.6375,4,5
4991,740.0,265.0,10.2956,12.1655,13.0,11.8204,184.69,128.52,128.33,2.6452,4,5
4992,557.0,758.0,10.8167,12.0,12.083,11.6332,181.77,123.69,121.87,2.5459,2,5
4993,767.0,392.0,7.8102,13.0384,13.4164,11.4217,178.46,172.67,103.24,2.9625,3,5
4994,846.0,204.0,9.4868,12.8062,13.4536,11.9156,186.18,110.22,156.45,3.5312,3,5
4995,53.0,467.0,10.8167,11.1803,13.0384,11.6785,182.48,133.99,113.84,3.0688,2,5
4996,502.0,546.0,11.0,11.4018,13.4164,11.9394,186.55,127.87,116.57,2.7847,4,5
4997,317.0,921.0,10.2956,11.7047,13.0384,11.6796,182.49,130.96,123.45,2.9334,4,5
4998,84.0,547.0,11.0454,11.3137,13.0384,11.7992,184.36,140.19,117.28,3.4661,3,5
4999,334.0,597.0,10.6301,11.1803,13.4164,11.7423,183.47,149.12,104.62,2.7914,4,5
5000,594.0,367.0,10.0,11.0454,13.6015,11.5489,180.45,132.06,126.03,2.5666,4,5
5001,54.0,447.0,10.8167,12.1655,12.53,11.8374,184.96,133.15,117.7,3.035,3,5
5002,348.0,280.0,10.7703,12.53,13.1529,12.1511,189.86,129.59,120.55,2.6349,3,5
5003,445.0,613.0,10.0,13.1529,14.1421,12.4317,194.25,134.38,135.0,2.953,4,5
5004,683.0,230.0,6.7082,13.4536,14.1421,11.4347,178.67,158.55,108.43,2.8002,4,5
5005,903.0,508.0,9.2195,12.0416,14.7648,12.0087,187.64,150.9,40.83,2.7902,3,5
5006,594.0,388.0,8.9443,12.0,12.3693,11.1045,173.51,116.57,139.4,2.6153,3,5
5007,867.0,529.0,9.0,11.6619,13.4536,11.3718,177.69,120.96,131.99,2.5337,4,5
5008,834.0,529.0,10.7703,12.53,13.1529,12.1511,189.86,129.59,120.55,2.4482,4,5
5009,100.0,660.0,9.8489,11.4018,14.0,11.7502,183.6,140.78,113.96,2.8443,4,5
5010,742.0,626.0,8.544,12.6491,13.0384,11.4105,178.29,141.01,114.95,2.6773,4,5
5011,955.0,952.0,10.0499,11.3137,13.0384,11.4673,179.18,129.29,128.18,2.5037,5,5
5012,79.0,1020.0,8.6023,13.0,16.7631,12.7885,199.82,125.54,37.11,2.9293,4,5
5013,218.0,774.0,8.0623,12.3693,13.0384,11.1567,174.32,136.22,124.14,2.7758,3,5
5014,424.0,610.0,8.9443,10.4403,15.0333,11.4726,179.26,136.74,120.38,3.0132,4,5
5015,939.0,523.0,9.434,11.1803,13.8924,11.5023,179.72,174.56,91.75,2.6781,4,5
5016,869.0,136.0,9.0554,10.8167,12.53,10.8007,168.76,117.35,124.95,4.1203,4,5
5017,492.0,264.0,9.8489,10.8167,13.0384,11.2346,175.54,122.35,118.36,2.8419,4,5
5018,465.0,474.0,10.0,12.0416,13.0,11.6805,182.51,131.63,120.51,2.7508,4,5
5019,623.0,511.0,8.0623,10.7703,13.0,10.6109,165.79,128.45,119.74,2.7593,4,5
5020,433.0,703.0,10.0499,11.4018,12.2066,11.2194,175.3,133.59,119.28,2.5428,4,5
5021,206.0,643.0,9.434,12.1655,12.6491,11.4162,178.38,131.47,129.56,2.6618,4,5
5022,654.0,167.0,10.198,11.6619,13.6015,11.8205,184.69,132.27,114.72,3.0399,2,5
5023,373.0,560.0,12.0416,12.2066,12.53,12.2594,191.55,129.76,113.85,2.6599,2,5
5024,352.0,858.0,8.6023,10.7703,14.7648,11.3792,177.8,166.26,97.24,2.5714,3,5
5025,983.0,784.0,11.1803,11.4018,12.2066,11.5962,181.19,138.18,114.69,2.6011,4,5
5026,680.0,269.0,7.0711,14.1421,14.7648,11.9927,187.39,143.13,36.43,2.6536,4,5
5027,657.0,245.0,11.0,12.3693,15.1327,12.834,200.53,165.96,97.59,2.5934,4,5
5028,419.0,989.0,11.6619,12.0416,12.2066,11.97,187.03,125.73,114.04,2.585,2,5
5029,588.0,468.0,9.434,10.0499,12.6491,10.711,167.36,127.72,129.56,2.6837,4,5
5030,626.0,25.0,10.8167,11.6619,12.0416,11.5067,179.79,115.35,118.93,2.7832,4,5
5031,548.0,507.0,9.2195,12.2066,13.0384,11.4882,179.5,112.46,160.06,2.6394,4,5
5032,857.0,442.0,11.0454,11.1803,12.53,11.5852,181.02,121.76,113.42,2.7678,4,5
5033,608.0,16.0,10.0,11.1803,11.6619,10.9474,171.05,137.17,112.17,2.7449,4,5
5034,215.0,757.0,10.198,12.2066,14.2127,12.2058,190.71,136.3,117.98,2.655,4,5
5035,988.0,619.0,10.0499,11.6619,12.8062,11.506,179.78,126.67,122.95,2.8472,4,5
5036,262.0,930.0,11.1803,11.6619,12.0416,11.6279,181.69,122.47,121.33,2.6392,2,5
5037,590.0,448.0,9.434,12.0416,12.3693,11.2816,176.28,126.77,133.96,2.7631,4,5
5038,532.0,496.0,10.198,11.4018,14.7648,12.1215,189.4,153.43,106.99,2.8711,3,5
5039,262.0,183.0,10.6301,11.0454,12.53,11.4018,178.15,136.38,110.2,2.6711,3,5
5040,471.0,270.0,10.4403,10.6301,14.7648,11.9451,186.64,155.51,101.6,2.7351,3,5
5041,645.0,328.0,10.0,11.4018,13.0384,11.4801,179.38,142.13,110.66,2.4517,2,5
5042,412.0,464.0,10.0,12.3693,12.53,11.6331,181.77,140.91,114.52,2.7276,2,5
5043,799.0,526.0,11.1803,11.7047,13.0384,11.9745,187.1,133.45,112.17,2.1799,4,5
5044,502.0,28.0,10.8167,11.1803,13.0384,11.6785,182.48,119.74,128.09,2.9513,4,5
5045,114.0,1020.0,7.2111,15.0333,18.2483,13.4976,210.9,52.5,24.23,2.9665,4,5
5046,44.0,704.0,10.0,12.1655,13.0,11.7218,183.15,136.33,120.51,2.74,3,5
5047,919.0,531.0,10.4403,12.2066,13.6015,12.0828,188.79,108.29,160.67,2.6454,4,5
5048,905.0,117.0,10.0,11.4018,13.6015,11.6677,182.31,127.88,126.03,3.2666,4,5
5049,761.0,565.0,10.198,11.1803,13.0384,11.4723,179.25,127.88,111.16,2.5639,4,5
5050,575.0,376.0,9.2195,11.3137,13.8924,11.4752,179.3,147.53,107.73,2.6601,4,5
5051,603.0,462.0,10.198,11.4018,13.6015,11.7338,183.34,116.57,137.34,2.9798,2,5
5052,96.0,246.0,10.0,12.2066,12.8062,11.6709,182.36,124.99,128.66,2.6509,4,5
5053,697.0,343.0,10.6301,12.6491,13.0384,12.1059,189.15,149.62,106.34,2.7557,2,5
5054,233.0,455.0,11.0454,11.4018,12.8062,11.7511,183.61,133.07,123.47,2.6785,4,5
5055,707.0,627.0,8.544,12.1655,12.6491,11.1195,173.74,120.02,51.01,2.7419,4,5
5056,1021.0,344.0,7.6158,11.7047,18.0278,12.4494,194.52,136.82,153.62,2.6579,4,5
5057,842.0,246.0,7.0711,9.8489,13.6015,10.1738,158.97,147.91,44.16,3.2638,3,5
5058,771.0,728.0,10.8167,11.1803,13.0384,11.6785,182.48,119.74,119.29,2.3505,3,5
5059,928.0,30.0,10.198,10.8167,13.0384,11.351,177.36,135.0,111.16,3.4623,3,5
5060,803.0,537.0,11.0454,11.7047,18.0278,13.5926,212.38,115.18,28.5,2.1839,2,5
5061,232.0,787.0,11.0454,12.0416,12.2066,11.7645,183.82,126.44,130.19,2.6736,2,5
5062,588.0,487.0,8.0623,11.1803,12.1655,10.4694,163.58,176.82,129.21,2.8113,3,5
5063,934.0,4.0,7.8102,14.0357,15.0333,12.2931,192.08,144.28,54.01,3.0642,4,5
5064,40.0,353.0,11.4018,11.6619,12.0,11.6879,182.62,111.16,127.88,2.7472,3,5
5065,431.0,783.0,11.4018,12.0,12.083,11.8283,184.82,127.88,117.68,2.6707,3,5
5066,883.0,538.0,10.0499,12.2066,13.4536,11.9034,185.99,119.28,143.72,2.59,3,5
5067,821.0,454.0,10.0499,11.3137,13.0384,11.4673,179.18,129.29,128.18,2.4705,4,5
5068,203.0,664.0,11.0,11.4018,11.6619,11.3546,177.41,127.88,120.96,2.5216,2,5
5069,92.0,781.0,11.1803,12.1655,12.53,11.9586,186.85,126.03,124.82,2.8113,4,5
5070,385.0,651.0,11.1803,12.53,13.1529,12.2878,192.0,124.82,125.31,2.6073,2,5
5071,597.0,996.0,11.0,11.1803,11.4018,11.194,174.91,116.57,127.88,3.0387,4,5
5072,29.0,674.0,7.6158,11.7047,12.3693,10.5633,165.05,136.82,52.77,3.026,4,5
5073,842.0,225.0,6.0828,11.4018,14.8661,10.7835,168.49,47.34,122.81,3.3731,3,5
5074,545.0,647.0,10.2956,11.1803,12.0416,11.1725,174.57,124.38,114.29,2.2816,3,5
5075,839.0,468.0,10.7703,11.0454,11.4018,11.0725,173.01,163.39,127.06,2.3509,3,5
5076,386.0,965.0,10.2956,11.7047,12.0,11.3334,177.09,130.96,119.05,2.5709,3,5
5077,15.0,526.0,10.198,11.1803,13.0384,11.4723,179.25,127.88,111.16,2.9266,4,5
5078,412.0,774.0,10.0499,11.4018,13.6015,11.6844,182.57,133.59,120.32,2.5324,4,5
5079,894.0,461.0,8.2462,8.4853,11.6619,9.4645,147.88,149.04,45.0,2.8472,2,5
5080,1021.0,683.0,10.0499,19.0,19.2354,16.0951,251.49,95.71,33.61,2.5303,3,5
5081,833.0,218.0,8.544,11.4018,11.7047,10.5502,164.85,31.57,139.46,3.0478,2,5
5082,299.0,892.0,11.0454,11.6619,12.7279,11.8117,184.56,126.16,129.81,2.7947,4,5
5083,651.0,630.0,10.198,10.8167,13.4164,11.477,179.33,157.62,105.26,2.7111,4,5
5084,57.0,737.0,10.0,11.3137,12.8062,11.3733,177.71,135.0,128.66,2.7093,4,5
5085,813.0,624.0,9.2195,11.3137,14.4222,11.6518,182.06,147.53,111.16,2.7093,4,5
5086,64.0,599.0,10.198,11.4018,13.0384,11.5461,180.41,139.18,111.16,3.0119,2,5
5087,726.0,909.0,11.0454,12.083,12.53,11.8861,185.72,109.25,123.8,2.4016,2,5
5088,83.0,627.0,9.434,11.7047,13.0384,11.3924,178.01,128.01,126.4,3.246,4,5
5089,465.0,457.0,10.8167,11.1803,12.53,11.509,179.83,133.99,117.7,2.758,2,5
5090,678.0,38.0,10.8167,11.6619,12.0,11.4929,179.58,115.35,123.69,2.6322,2,5
5091,663.0,338.0,10.2956,10.8167,12.1655,11.0926,173.32,117.26,128.52,2.9469,3,5
5092,186.0,1008.0,11.0,11.4018,12.083,11.4949,179.61,127.88,114.44,2.6626,3,5
